measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,177,Djibouti,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,70.10374411851602,111.65964061944901,24.54673611505397
1,Deaths,177,Djibouti,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,15.556483162149869,25.87762693057249,4.921583399490515
1,Deaths,177,Djibouti,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,85.66022728066572,137.48384014421575,30.25075333663922
1,Deaths,522,Sudan,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,320.8978377735855,463.28034765006953,69.58059820174705
1,Deaths,522,Sudan,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,106.22482214115601,159.46895680460298,32.90510342830257
1,Deaths,522,Sudan,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,427.12265991474123,587.1355747084652,117.27378406538676
1,Deaths,25,Federated States of Micronesia,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,4.1486814978067645,6.182938611768051,2.214921643362468
1,Deaths,25,Federated States of Micronesia,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,1.6942936333793281,2.5620017243334945,0.8191264577282504
1,Deaths,25,Federated States of Micronesia,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,5.842975131186086,8.290380212408543,3.4020785758953855
1,Deaths,151,Qatar,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,19.01848197834314,30.013394379099104,13.578076935040816
1,Deaths,151,Qatar,2,Female,22,All Ages,724,Interpersonal violence,1,Number,2017,2.3790072492014804,3.3351356081029433,1.23628688320733
1,Deaths,151,Qatar,3,Both,22,All Ages,724,Interpersonal violence,1,Number,2017,21.397489227544604,32.00117122785808,15.896226646455743
1,Deaths,203,Cape Verde,1,Male,22,All Ages,724,Interpersonal violence,1,Number,2017,57.81368662337214,75.04314354444583,45.048675340921385
